ID,AverageMass,meanB,meanG,meanR
21,10.2444,198.3046071692325,199.0580582855195,181.72135431460546
22,10.2427,54.09681139364585,53.60917949605028,43.96171365968979
23,10.2425,43.269085322618764,43.43299456393288,33.57131883715434
24,10.1629,45.07874492700951,43.5692046762372,33.65606638803077
25,10.1636,58.148735716022365,56.09719183078045,43.06212010697787
26,9.7124,50.33551368645574,49.213579808034126,37.22012086740135
27,9.7125,57.577032562660555,55.64382420329098,43.30271471221273
28,9.8781,53.88307713236294,52.08209767378588,39.37219425928445
29,9.8802,40.05272589427252,40.873457853745954,32.05182989868358
30,9.9806,52.78993477426781,50.30189282516946,38.87869292748434
32,9.1594,44.54858109377936,43.67083255027251,34.38028566059011
33,9.1617,51.133960697481314,50.04280837715656,38.95728388227696
34,10.8762,48.946549701637174,48.832457795685215,38.56347222930586
35,10.8735,50.27753101546945,50.235768622045235,39.7789860621841
36,10.8766,38.374254629145305,38.909247829270846,30.796474526624124
37,9.9834,49.08001011186248,49.165771345509704,39.2532389559502
38,9.9846,38.94218649517685,39.79755627009646,33.076720257234726
39,9.9304,45.6835102896841,45.38084939048368,34.931642417092675
40,9.9257,40.75684075400311,41.08526450915478,32.279913519356796
41,9.6898,37.586152522935784,38.053397362385326,31.170369839449542
42,9.6972,46.9672247446084,46.82590805902384,37.202965380249715
43,9.7016,39.64231720240198,40.43680678205581,32.98488166725539
44,11.9737,42.23273388563346,42.49222065063649,34.07464134168519
45,11.9794,38.87347468277456,39.98033810353914,32.413264685612354
46,8.7405,49.477344205008734,49.77577169481654,39.088060570762956
47,8.7423,44.11749287749288,44.39749287749287,34.27931623931624
48,9.1772,47.443650651902125,46.167440614395424,35.31853902482586
49,9.1813,44.805460117002504,44.22926919862568,33.91596248491039
50,9.4972,51.376383482176934,50.46256010991527,39.2991374704221
51,9.495,42.21080555970707,41.98415782394261,33.156254670452846
52,11.0753,43.71306052438128,42.87463856897819,32.91771624601813
53,11.0766,54.69066539013882,53.880373384394446,42.56002872187649
54,10.27,52.4636621760406,50.62399565033529,38.91155681749532
55,10.2695,45.23831860003608,43.836911419808764,33.432918395574
56,11.5706,50.11738997421441,49.29928761854814,38.168786329268826
57,11.5745,39.128794201625304,39.4765209751812,31.926026795519437
59,8.7329,52.62120330501571,53.09787035959502,42.5972303037356
60,8.7356,43.739708514446434,43.128867297366405,32.736001022756334
61,10.2567,44.58494938407123,43.97731430662276,33.15020124405415
62,10.2568,52.67116035703293,50.97636195752539,38.8850107725454
63,10.213,47.00607238280301,47.44935632742288,37.549064853048336
64,10.2143,36.81008564412769,37.78379349583757,30.3349703539558
65,12.3145,54.933304443744085,52.54782540182792,39.77793098014497
67,8.9281,52.981031543052005,51.682651321398126,40.298486786018756
68,8.9272,54.682014233340524,53.63909855510028,41.68783696355402
70,9.6905,47.145234386064296,47.009417929471745,37.43435773969693
71,9.6184,49.40667962283164,48.74843446339883,38.37508097603109
72,9.6184,43.428975213799106,43.359834758660675,33.528120017393825
73,10.6453,42.573537604456824,43.28367688022284,34.87064066852368
74,10.6412,35.7053576255609,36.72065740390334,30.31524030923934
75,8.8254,42.58682287437652,42.807098944437996,33.09558055909987
76,8.8253,40.284860795794,40.44927709403752,31.76998446648345
77,9.9625,35.24832084732627,36.31936192198398,29.48430638078016
78,9.962,36.3478809618706,36.92506974890395,29.975621097382756
79,9.4596,45.19902531048577,44.475161138185825,34.81480899229681
80,9.4601,47.94296053765294,47.36119248664484,36.017921764604516
81,9.4612,43.49373119358074,42.988465396188566,33.65571715145436
82,10.532,55.207362560138385,54.27271744418618,43.06616573868858
83,10.5355,31.037750217580506,31.358953437771973,24.72100739773716
84,9.6529,51.35291601311849,49.87052616569228,39.02359903037216
85,9.6556,44.125110326566634,43.552000588408355,34.023095027949395
86,9.8557,50.719894561598224,49.76283296337403,37.55750554938957
87,9.8554,50.337315482320626,49.9524201853759,38.538139375214556
88,9.2088,38.106681986918865,38.7869895704437,30.640533851864948
90,10.187,41.691556091676716,41.62213510253317,32.82394451145959
91,10.1867,38.637115131184856,38.832933988259256,30.639690906912662
92,10.0272,35.00713001027749,36.52473021582734,30.379753340184994
93,10.0269,35.689083275017495,37.037298810356894,30.42330300909727
94,9.3013,49.58857351464817,48.11316966322898,36.59103769279912
95,9.3014,51.664984775989566,50.025489343192696,38.022618529795565
96,11.002,48.467390765263104,48.76174180429499,38.259386004066855
97,9.5888,46.5201915991157,46.00206337509212,35.49793662490789
98,9.5873,43.20008942544154,42.13123183545719,32.330501527684625
99,9.7797,42.52487249611944,42.574026166013745,32.90161874491832
100,9.7792,41.640367235690725,41.69265528618563,32.8098551140439
101,9.6791,42.046583616459046,42.121479803699515,32.51830879577199
102,9.6792,41.24846070264397,42.30670047084389,34.24563563926114
103,10.6976,42.566189952328564,41.85373775472785,32.60930378752161
104,10.6998,48.43671607753706,48.19477557789987,37.708769565668085
105,9.6584,53.7015587015587,51.61804661804662,40.1969826969827
106,8.9705,50.65144898769353,50.60619293370385,39.876240571655416
107,8.9705,52.496062992125985,51.479111986001755,39.295603674540686
108,9.7635,49.84574080212131,47.8393105734173,36.4340735830295
110,9.1183,62.82745384755986,59.17007859623469,44.72518735148967
111,9.1184,47.20923603192702,46.02594070695553,34.68339034587609
112,9.4547,46.77271700670029,45.19077015734397,34.54347662425656
113,9.4514,48.61893870082342,47.96752058554437,37.8082494663007
115,9.5985,44.76519414743951,45.26941474395048,35.71187394485087
116,9.0908,41.74068484105273,42.08810489576455,33.904442977077636
117,9.0968,39.25468199517894,40.28907843500835,32.22881513072502
118,9.2942,53.27643334200711,51.971636742128545,40.60447567004944
119,9.2938,37.91024533517623,37.30554595715273,29.376900483759503
120,9.8867,47.363703061428666,46.63663042753285,36.17228039751884
122,10.264,60.41893830703013,57.635700621712104,45.22770205643233
123,10.0444,49.795723582274555,49.2852184691664,38.75401301518438
124,10.0465,42.43558677579429,41.67319713862216,32.550493007669004
125,9.1023,52.75306763055265,50.28593170360506,38.57452677637211
126,9.098,53.146655312706976,52.18809726558804,41.06651528053742
127,8.8791,44.723442449841606,43.903167898627245,33.87507919746568
128,8.8784,48.00787732381052,49.108391975632806,39.296922592164684
129,9.0121,48.057348428737704,46.89609565125384,35.48111310972384
130,9.0096,45.06098780243951,44.34413117376525,35.50699860027994
131,9.6864,36.80376661742984,38.036779911373706,31.45007385524372
132,9.6849,41.25585980284775,42.069587440671775,33.72939028842643
133,9.6861,39.79623147389589,40.963431890965964,34.112087584717365
134,9.6689,43.868757860471995,44.484057113264775,35.62365909595324
135,9.6704,38.698595748019144,38.67404095081196,29.842786538008944
136,9.0985,45.714823659074206,45.626836884643645,35.279114621601764
137,9.0997,43.9816758747698,43.48075506445672,33.48674033149171
138,11.314,52.6713812956163,51.105535155718755,39.81019085180652
139,11.2989,41.06262266648409,40.839289789584186,31.805239855767034
140,11.8585,50.35805144255849,49.88286986878536,38.56458408571085
141,11.864,54.620039037085235,53.86540338321406,42.53143298633702
142,8.5324,69.29913793103448,62.74544334975369,46.85061576354679
144,9.9429,48.540791938505265,47.69200956010594,37.64466119759705
145,9.9417,58.12439755112675,57.858929269245806,45.1094177413052
147,9.32,51.60019252366436,49.62249318145355,40.07364030162041
148,9.1677,38.789750566893424,39.22947845804989,31.1784126984127
149,9.1716,47.599350590781995,46.59944078650672,36.907639577884005
150,10.1133,51.12917962058245,48.740244908318,37.01630607194975
151,10.1133,37.056003446365935,37.65640962520771,29.909963690073237
152,9.2749,39.90895804676754,40.71501031636864,33.550808115543326
153,9.2751,45.29155593656237,44.312558936991,34.27689669952851
154,9.872,47.16759307135471,46.04537228541882,35.64775077559462
155,9.8664,37.719200887902325,37.70444604034732,31.07416595939152
156,9.5092,47.862245299347016,47.19117299976398,36.83345134135788
157,9.5135,44.55170449922707,44.78171019445122,35.02416402245545
158,9.2888,49.58383107596534,48.82476655169513,37.70320518213174
159,9.2894,45.37426546837193,44.495074317317666,34.54968890425164
160,8.755,47.005028494803895,46.44809475919097,35.91820315119008
161,9.0771,47.94261380918585,45.93237351718544,34.80097333468519
162,9.0749,52.79579088987123,51.05516048433596,39.190947530270996
163,8.8379,46.75138873143635,46.435778256433515,37.24169595283982
164,8.8402,42.36628300609343,42.76935229067931,33.910855337395624
165,8.832,49.004002223457476,48.13974430239021,36.99177320733741
166,8.8288,45.33661722382112,43.339495240203675,33.76090325437237
167,8.896,38.87719667473429,40.15374092391876,33.17868041671051
168,8.8938,42.20617899989383,42.30682662703047,33.313302898396856
169,8.5255,39.17010163749294,39.081874647092036,31.10446075663467
173,8.8419,47.62620067121861,47.05763221849323,35.713690545075806
