ID,AverageMass,meanB,meanG,meanR,meangray
517,4.9559,33.085353312766266,44.03815924783311,166.16622594388127,0.0
518,4.9582,32.20323474695319,43.38114582937849,165.1138995406052,0.0
519,4.9565,34.52125794006469,45.99450528038658,169.50364366158763,0.0
520,4.9573,39.12777732562871,52.07056238300643,178.41336371775049,0.0
521,4.9565,35.61423023264582,47.500772972361524,173.51385694355415,0.0
522,5.2013,42.020751683247916,55.37754999497538,162.163651894282,0.0
523,5.1978,40.160211178232395,53.580232499111624,160.44433727600384,0.0
524,5.1973,37.32976142337242,49.47346340477153,153.1790841083704,0.0
525,5.1964,40.35221587750771,53.50876749709435,158.88796806306536,0.0
526,5.1955,35.95973657228488,47.715947629939265,162.30479533086205,0.0
527,5.1922,36.97521768251842,48.67846026555297,163.27394507702613,0.0
528,5.1942,40.233210986972125,52.993223893841,172.05618521356834,0.0
529,5.1954,42.193164393511424,54.60919215559681,173.89476232749576,0.0
530,5.195,42.88753241571913,56.201316576900055,174.61404348693395,0.0
531,5.194,35.99450211299389,46.45652976654495,160.37307676527305,0.0
532,5.1947,36.05633334718126,46.906152631797596,159.9709193635495,0.0
533,5.1953,35.27797701524167,45.33743581383976,154.20307278506806,0.0
534,4.3326,34.30266947275144,46.42949712007089,152.82094594594594,0.0
535,4.3358,35.92657031684269,48.04152306837132,153.53991106170093,0.0
536,4.3356,34.81147952075787,47.081972694343825,148.52081359710226,0.0
537,4.3349,33.016795683790754,44.581093126905934,155.8129955430448,0.0
538,4.3333,35.406842081909744,45.24537427341704,152.4503705018414,0.0
539,4.3328,37.45779833836858,50.28370468277946,165.4027567975831,0.0
540,6.0109,37.680722103518946,50.81738106658527,162.10583002659922,0.0
541,6.0102,38.28432793220041,52.24230448337944,161.32595617617355,0.0
542,6.0117,37.24131164697161,49.79509876597044,157.11891161208737,0.0
543,6.0104,39.17281358008487,52.91293695585597,163.06846917793234,0.0
544,6.0112,37.72164562561677,48.944465239731855,167.98836220097323,0.0
545,6.0115,36.479419795221844,47.98184300341297,165.56945392491468,0.0
546,6.011,35.82326196858141,47.21104061344281,164.25803277576085,0.0
547,6.0108,34.67112566798828,44.54573349422513,160.14811239441477,0.0
548,6.0111,39.63586114631742,52.55175327418673,175.65635121813827,0.0
549,6.0108,35.91484277600776,47.07386757168583,164.20414877406844,0.0
550,6.0096,36.09525627233924,47.25196932366312,164.92448901689974,0.0
551,6.0098,39.44991757594788,51.498508517152054,162.47915848967736,0.0
552,4.5636,47.11388977381332,65.3562174790273,188.39290644578955,0.0
553,4.5625,48.005895716140195,66.66545867589788,189.24897230636088,0.0
554,4.5626,47.23098252589725,65.4852464162394,187.31233650727216,0.0
555,4.5623,44.8796046720575,62.17451508905449,183.67713122985043,0.0
556,4.5608,44.077413621870264,60.87554231352256,181.84036380743296,0.0
557,4.5595,39.08353679804674,53.54172479944192,178.45522322985698,0.0
558,4.5583,37.6639801341814,52.19669774331271,173.13339722924107,0.0
559,4.5537,35.38751880384738,49.16570178237681,171.10174590873865,0.0
560,4.5539,40.52777031263997,55.012944548956376,179.82312102481413,0.0
561,4.5535,42.60872800490239,60.154293968309545,180.60338790160202,0.0
562,4.2228,33.39881870909381,44.80950353855159,147.67674133986057,0.0
563,4.2227,30.058801987967566,40.63735286424274,142.1970703635888,0.0
564,4.2215,30.567330086809232,41.287529112852,143.3553355917849,0.0
565,4.2209,30.302013736392095,40.887305517918044,149.96369667803577,0.0
566,4.2206,33.64444049575763,47.33596908178224,161.66594109546443,0.0
567,4.2202,36.82808416389812,51.203942414174975,168.01328903654485,0.0
568,4.2199,33.55133938863018,44.69634376873069,159.17096223892295,0.0
569,4.5246,38.7807523778989,52.912151330554664,168.8198140429625,0.0
570,4.5234,37.43795808815939,51.60973469598431,166.2360379890575,0.0
571,4.5242,35.74154308422991,48.91189299214888,167.57322865173984,0.0
572,4.5241,37.14402491241729,49.64646857834869,173.37230223606247,0.0
573,4.5242,33.617912900575185,45.45962894088137,161.89439086623707,0.0
574,4.5229,35.971536513115524,48.75211436912377,168.10410853045977,0.0
575,4.5214,43.884127841735584,59.14770790906446,183.65774489838327,0.0
576,4.5221,39.77904564315352,53.667373263575676,175.8192314631066,0.0
577,3.5087,40.92276238073603,55.77847731550594,169.00629583955345,0.0
578,3.5081,40.84333029078106,55.2565523536315,170.50710653279435,0.0
579,3.5059,44.59578454332553,59.602542656406825,176.21739712278355,0.0
580,3.5017,49.4242178635111,66.10785108337386,189.2817312368293,0.0
581,3.5051,43.50062742102679,58.50957499045229,176.00409187626167,0.0
582,3.5048,46.18924803215542,60.85647295260425,182.0673254061296,0.0
583,3.5039,48.51599089332177,65.1021790980052,185.74522983521248,0.0
584,3.5046,48.496686943297846,64.28845318270693,186.01585922224635,0.0
585,3.5038,43.610563614217696,57.736352563392764,179.44319565939543,0.0
586,3.5036,39.96788409629262,53.97581666942103,175.09078389246955,0.0
587,3.5032,41.53742506737062,56.13573117747347,172.5968762030468,0.0
588,3.5023,48.76127618940628,65.29966859518059,186.50396000674044,0.0
589,3.5018,44.220129322462746,58.93854371661512,179.50480742198482,0.0
590,4.9498,37.827967416602014,54.12049069045772,173.33941039565553,0.0
591,4.9519,43.56083584448945,61.99254063132935,186.4773995949217,0.0
592,4.9504,41.30915783713874,59.31865890663085,181.71820126349303,0.0
593,4.9499,41.581478894321926,59.194491567707814,180.84243089512026,0.0
594,4.9494,40.56743179219082,54.362563306649236,175.57515111909817,0.0
595,4.9478,43.34373971701218,57.4995475485357,178.97083744652846,0.0
596,4.9486,42.361411496869664,56.49284494674364,178.77201398487682,0.0
597,4.9488,37.97880635394633,51.36891875077765,171.0729542532454,0.0
598,4.9488,36.583624194144456,49.9907608918819,169.0,0.0
599,4.9482,36.69395423456894,50.03508401587436,168.39614118044415,0.0
600,4.9478,33.99437322841308,46.43588441849642,166.52773194567837,0.0
601,3.5437,36.34116438795815,49.865010591180436,149.46010655369406,0.0
602,3.5452,39.964387096774196,54.573032258064515,155.24761290322581,0.0
603,3.543,40.022870744075334,53.32189796129566,157.3720894132257,0.0
604,3.5439,37.298199569576404,48.76499921263976,151.84405018109285,0.0
605,3.542,37.23251457119068,50.39623230641133,154.2323584512906,0.0
606,3.5434,37.603678929765884,50.51708821070234,154.09500418060202,0.0
607,3.5431,39.51057576234714,53.064871673752165,156.5553456148638,0.0
608,3.5403,38.77068253712938,50.94815291405287,154.15784676424857,0.0
609,3.5422,38.49141923181694,52.488858621628985,155.1868155815854,0.0
610,3.5417,38.68191676133429,52.7541567695962,161.47500774553342,0.0
611,5.0581,36.921671671671675,52.56361361361362,168.45885885885886,0.0
612,5.0584,41.361545583004435,58.96603810359109,177.16454709350484,0.0
613,5.0575,41.5957041737857,59.58520868928485,177.42479863314622,0.0
614,5.0572,42.902658289028516,60.785838569357175,177.22107298211697,0.0
615,5.057,43.904747876466836,61.56743752148083,179.96661265773065,0.0
616,5.0569,42.954361589869855,58.62583538515652,176.94363348575448,0.0
617,5.0553,36.9932814854025,51.14548637973859,172.70955657803657,0.0
618,5.0553,35.81238189138115,48.84762961137129,170.36870429709964,0.0
619,5.0544,35.72378223495702,48.92918542775276,169.2266475644699,0.0
620,5.0522,34.58248622167789,47.57746478873239,165.90128597672992,0.0
621,5.0524,32.014395074055585,44.40376934598103,160.47819936761525,0.0
622,5.0524,34.71353317446381,47.39194782390568,167.5793302395585,0.0
623,5.0514,39.4674563696147,54.63750948486637,175.44920327122503,0.0
624,5.0511,40.33775867155561,56.55738188561555,178.4388671134151,0.0
625,5.0511,42.00485662401284,57.705519658769376,180.06246040795642,0.0
626,5.0517,42.49662532692145,58.3809584071543,179.21268877077532,0.0
627,5.051,44.718394424150816,61.134483772095564,182.8128647604652,0.0
628,5.0498,42.56293482436297,59.39075504716377,182.11238209057151,0.0
629,3.4782,41.37491713373109,59.178448743446026,185.99409389501596,0.0
630,3.4761,42.98257437765635,61.13108682452945,187.53242258652097,0.0
631,3.4779,38.14962713495309,55.604101515516,178.89674043781574,0.0
632,3.4773,38.751762742881745,55.539210937079496,181.52559341191667,0.0
633,3.4783,39.352471735757035,56.37674573265351,179.76535136333408,0.0
634,3.4778,38.547023112152516,55.20625199701779,177.04638406646075,0.0
635,3.4775,38.74350802027274,56.21108730863681,184.72856471079993,0.0
636,3.4772,34.921924290220815,50.88017875920084,175.51603575184015,0.0
637,3.4762,37.45668190373757,53.97703683785964,180.78279107286906,0.0
638,3.4757,36.92739933067041,53.348429234589226,178.68973334772753,0.0
639,3.4764,41.785506493506496,60.89719480519481,186.5525194805195,0.0
640,3.4759,40.09315988250105,58.48741082668904,183.74559378934117,0.0
641,3.4755,34.17184741319351,50.03087047241988,172.4663206891017,0.0
642,3.4753,36.34742795583087,52.8921088068947,178.92367357931593,0.0
643,3.4746,36.95533336955931,52.819105580611854,172.78215508341032,0.0
644,3.475,37.496753598095445,54.066226598852936,174.52613353533167,0.0
645,3.4745,38.23785548301427,55.65917893106119,180.15231824720593,0.0
646,4.0505,32.5543863475274,45.30838013194482,156.02938771059374,0.0
647,4.0521,31.100360011077264,44.52722237607311,155.1997784547217,0.0
648,4.0509,31.711626118952164,44.120544785545604,153.4115547256851,0.0
649,4.0518,30.229421333953056,43.21808040901696,158.07827097373925,0.0
650,4.0516,35.65108680210257,50.05673154330634,169.77056400056824,0.0
651,4.0513,33.1745128304071,46.646922631680496,163.43141038008875,0.0
652,4.0499,33.39723079801665,47.04963046122182,164.74932173262232,0.0
653,4.0505,34.68088249309063,48.851805965882015,166.37391594396263,0.0
654,4.0506,32.71462319867706,45.99598393574297,161.61592251358374,0.0
655,2.6977,31.968274950429613,45.10545641477565,158.97708746419917,0.0
656,2.6972,31.602027788208787,44.35155839279009,159.02500938790837,0.0
657,2.6974,36.80717085394847,51.35121763156204,171.7433656749984,0.0
658,2.6972,36.09220321274651,50.20099255583127,170.4473031213269,0.0
659,2.6961,34.95030326746234,49.231005021848304,169.61546990151962,0.0
660,2.697,34.987330077867234,48.96641150851261,169.32526065725222,0.0
661,2.6968,34.75646071100616,48.5662468844287,167.92417683326775,0.0
662,2.697,31.183585728952774,43.147972279260784,161.38167351129363,0.0
663,2.6962,32.52117392160725,44.327227365241946,163.91569824699627,0.0
664,2.6931,31.823007660260718,43.36607982798011,157.1140303722618,0.0
665,6.1317,30.99241967439056,42.162847790507364,151.39107588939615,0.0
666,6.1325,29.1828875627871,39.782423904177215,146.51779504572187,0.0
667,6.1313,33.30274771024147,45.635345545378854,158.47239800166528,0.0
668,6.1306,33.63010059661194,46.513304010799985,160.5586378086487,0.0
669,6.1282,32.500043546420486,44.304955582651104,153.74063751959588,0.0
670,6.1291,30.15503481066395,41.5733995584989,149.70105281032434,0.0
671,6.1286,31.146867812204032,41.917501014747664,160.36574888377757,0.0
672,6.1284,29.826261368745026,39.55085243974133,153.11052322163434,0.0
673,6.1285,29.719219732167257,39.27712489751298,152.90615605356655,0.0
674,6.1281,32.895060649491384,45.61834516027546,164.51172789876605,0.0
675,6.1253,30.096629133914032,41.974364421783164,158.71786700658595,0.0
676,6.1248,27.909348715800327,38.964519351616126,156.57084850633237,0.0
677,5.2807,26.31604296103646,35.30116071858595,144.01690507152145,0.0
678,5.2788,27.93231598709864,37.63053001492322,149.04419197997402,0.0
679,5.2788,28.827922678505367,38.46892341842398,150.4949593044765,0.0
680,5.2771,29.66033815056201,40.2557381694531,155.22688202512515,0.0
681,5.2746,32.73851150854118,41.992260806800864,156.20117892373085,0.0
682,5.2698,34.685394629780305,45.00980471928397,162.27847843775427,0.0
683,5.2685,32.83691678272981,43.096883704735376,158.19990424791087,0.0
684,4.639,35.59735851058187,52.85906752241023,177.1492600647112,0.0
685,4.6407,34.36920103092783,51.026471219931274,171.18621134020617,0.0
686,4.6409,32.75248208123175,49.5209450491107,171.43774887178125,0.0
687,4.6359,31.257999254645156,47.634190491401796,167.95463983389234,0.0
688,4.6367,33.54703503335259,50.85871106675771,172.72330479541992,0.0
689,4.6358,33.37510521885522,49.77199074074074,168.96248947811446,0.0
690,4.6346,29.139704278797925,39.70392986435208,152.95629607013564,0.0
691,4.6337,29.174972216048012,40.16012447210491,155.71184707712825,0.0
692,4.6342,29.070342120522774,39.65698737677863,155.67839778759088,0.0
693,4.6342,30.066729113698205,40.90789062848477,156.70417949061064,0.0
694,4.6352,32.043705361901715,48.5324592260953,168.4748427672956,0.0
695,4.6344,32.71364456188918,47.452833354305604,171.01983977182164,0.0
696,4.6328,34.521264028352036,50.20162855455236,174.82849548561305,0.0
697,4.6317,34.133579114331035,49.93003815321301,176.2280619025164,0.0
698,4.6278,33.44493241802755,49.010574340169704,175.0673687801134,0.0
699,4.962,33.25836935759526,47.03196943802151,161.21323011963406,0.0
700,4.9651,35.569863152047674,50.04095339090037,168.33646417209513,0.0
701,4.9661,33.27403156384505,47.41626675901647,160.62835798743382,0.0
702,4.9634,36.69571765855247,49.654318977448504,171.32483920866238,0.0
703,4.9666,34.33634442464675,46.98470973355985,167.0630257323996,0.0
704,4.9637,36.1311482168625,48.93593073593073,171.16553287981858,0.0
705,4.9621,34.24908061650345,46.73005247717037,167.94905169207883,0.0
706,4.9628,33.833862212943636,46.19674321503132,166.4880167014614,0.0
707,3.0221,32.309158166124874,44.11052572581549,157.10043717072077,0.0
708,3.0208,32.6981736442821,44.50261309356561,160.0319190783928,0.0
709,3.0234,31.970785149117468,43.728877330824986,157.93520721518286,0.0
710,3.0211,30.73365035263945,41.43390681769609,154.2753259243428,0.0
711,4.5372,34.9706265977983,49.13747586998487,166.857045964418,0.0
712,4.5397,34.2188641295718,47.75170698142169,165.2079076906791,0.0
713,4.5397,33.32573084013695,46.54716881748749,163.2710034237556,0.0
714,4.5417,33.02619584010059,46.69549955467072,162.61790747629277,0.0
715,4.5405,35.96935970202199,49.39043100390209,165.9743260021284,0.0
716,4.5394,37.473537005163514,51.494277108433735,175.04832185886403,0.0
717,4.5401,33.61528115237765,45.992841027421036,164.56477785491148,0.0
718,4.5416,32.3359133126935,44.106147722246796,161.37532065457762,0.0
719,4.5406,35.400142177989075,48.759408184120495,171.32767583418493,0.0
720,4.5337,35.67738182444952,49.40707545137243,169.68789589348043,0.0
721,4.1058,34.53225806451613,52.45259921095382,174.51937804595033,0.0
722,4.1095,30.887693607434525,47.529878907350046,166.39036891016616,0.0
723,4.1097,33.515125183294415,50.79460164014555,171.9959267908543,0.0
724,4.1067,35.231600761734065,52.95048728576229,176.97664388932452,0.0
725,4.1061,35.49280777134317,52.44773958527928,179.86246030263402,0.0
726,4.1086,32.712078119074704,48.97222222222222,176.75497724687145,0.0
727,4.1072,33.00080414581844,46.48235346676197,169.50956040028592,0.0
728,4.1083,31.469041900186816,44.862245351837025,164.7116804554755,0.0
729,4.1066,33.41048922618241,47.42697745855356,168.32059447983016,0.0
730,5.8161,29.885609500523923,41.2296978693678,143.7621812783793,0.0
731,5.8114,31.595026487456767,43.41552471432949,147.93021321308174,0.0
732,5.8163,31.22500870776733,43.16549111807733,147.99373040752351,0.0
733,5.8165,31.695287919806834,44.87535669861711,161.71606790078292,0.0
734,5.8151,31.037735147594617,44.08543386125363,161.3637073388356,0.0
735,5.8188,33.622676373849735,46.67349125983961,166.82360767212387,0.0
736,5.8178,33.061519814889635,46.017262276416794,164.58787233261103,0.0
737,5.8181,31.669025765785687,44.67219580522688,161.9629916325703,0.0
738,5.817,30.78847739710623,38.57556788364945,141.49970012744583,0.0
739,5.3817,34.856567505720825,47.59652173913044,158.5757437070938,0.0
740,5.3816,33.8667496886675,46.2877634795443,152.4473040911397,0.0
741,5.3828,33.979545247009405,46.76230481234591,153.6260615468907,0.0
742,5.3823,33.19632150746067,45.716720010819095,153.95226074020647,0.0
743,5.3851,32.767995718490766,43.77621468710577,158.83550594441684,0.0
744,5.3829,36.48530995231503,48.78757114290109,165.44508537148133,0.0
745,5.3807,36.297509881422926,48.81288537549407,165.37869565217392,0.0
746,5.3795,37.879004406335596,50.25072446508673,165.46012464769163,0.0
747,5.3801,39.14566975734859,51.69808640757546,168.84182284474255,0.0
748,4.4286,38.53773042978746,55.10407854196042,176.77920518042717,0.0
749,4.4275,43.445723597750096,60.70982494874625,182.97024654365768,0.0
750,4.4269,41.42992924279227,57.89756046044989,176.7380399197381,0.0
751,4.4258,38.41901798428353,54.69474183851062,172.78555983334212,0.0
752,4.4263,37.1626304295074,51.28090269352099,171.39150691579715,0.0
753,4.4261,32.96249890858291,45.760674059198465,165.6475159346896,0.0
754,4.4252,35.33370317770282,49.70939108823007,170.75337298064974,0.0
755,4.4269,37.61391444136822,54.3456729481111,181.67884254711083,0.0
756,4.4268,34.40154035455498,47.11812423096204,167.94526728341611,0.0
757,3.6093,40.06737156025484,57.87698251321675,179.50881116985224,0.0
758,3.6138,37.80389201041523,54.72050157599013,173.76086062765518,0.0
759,3.6105,38.84443242512339,56.03170847136773,173.03001825434387,0.0
760,3.611,41.382469027518916,58.857033220041664,179.10240105251617,0.0
761,3.6109,38.65778503830554,55.4151081568274,174.73107255520506,0.0
762,3.6134,39.962288324420676,56.732787433155075,179.0174353832442,0.0
763,3.6125,41.04734800785775,56.50062962776406,181.74265854027098,0.0
764,3.6142,34.526468344774976,48.52860411899313,174.1301296720061,0.0
765,3.6724,35.057632111949914,48.3049162216903,159.3789971153256,0.0
766,3.6706,36.463739757857404,49.5797969915617,161.44924789042437,0.0
767,3.67,33.648610427939005,46.02895966551893,154.1280742744712,0.0
768,3.6713,32.42819979188346,43.27695109261187,155.44406867845996,0.0
769,3.6704,32.7040318775232,44.17155140774917,158.16195669270695,0.0
770,3.6719,34.33932572825423,46.94535546954573,161.27566714198412,0.0
771,3.6668,35.99281393785866,49.069379103551675,167.05676472108775,0.0
772,3.6711,35.032563891178896,48.083728359439405,163.76092333058534,0.0
773,3.6694,34.99521082769391,45.97157730348776,157.7756376887038,0.0
774,3.6706,33.31490579279814,44.23403336392593,159.73330454030125,0.0
